,,,-00.000000015000,   4.32000,
,,,-00.000000014000,   4.32000,
,,,-00.000000013000,   4.32000,
,,,-00.000000012000,   4.32000,
,,,-00.000000011000,   4.32000,
,,,-00.000000010000,   4.16000,
,,,-00.000000009000,   4.32000,
,,,-00.000000008000,   4.24000,
,,,-00.000000007000,   4.24000,
,,,-00.000000006000,   4.24000,
,,,-00.000000005000,   4.32000,
,,,-00.000000004000,   4.32000,
,,,-00.000000003000,   4.08000,
,,,-00.000000002000,   4.00000,
,,,-00.000000001000,   3.68000,
,,,-00.000000000000,   3.28000,
,,,00.000000001000,   2.80000,
,,,00.000000002000,   2.32000,
,,,00.000000003000,   2.00000,
,,,00.000000004000,   1.68000,
,,,00.000000005000,   1.28000,
,,,00.000000006000,   0.96000,
,,,00.000000007000,   0.80000,
,,,00.000000008000,   0.72000,
,,,00.000000009000,   0.56000,
,,,00.000000010000,   0.40000,
,,,00.000000011000,   0.32000,
,,,00.000000012000,   0.32000,
,,,00.000000013000,   0.40000,
,,,00.000000014000,   0.24000,
,,,00.000000015000,   0.24000,
,,,00.000000016000,   0.24000,
,,,00.000000017000,   0.16000,
,,,00.000000018000,   0.24000,
,,,00.000000019000,   0.16000,
,,,00.000000020000,   0.24000,
,,,00.000000021000,   0.24000,
,,,00.000000022000,   0.24000,
,,,00.000000023000,   0.08000,
,,,00.000000024000,   0.16000,
,,,00.000000025000,   0.16000,
,,,00.000000026000,   0.08000,
,,,00.000000027000,   0.16000,
,,,00.000000028000,   0.08000,
,,,00.000000029000,   0.16000,
,,,00.000000030000,   0.16000,
,,,00.000000031000,   0.24000,
,,,00.000000032000,   0.08000,
,,,00.000000033000,   0.16000,
,,,00.000000034000,   0.16000,
,,,00.000000035000,   0.16000,
,,,00.000000036000,   0.16000,
,,,00.000000037000,   0.16000,
,,,00.000000038000,   0.24000,
,,,00.000000039000,   0.32000,
,,,00.000000040000,   0.32000,
,,,00.000000041000,   0.40000,
,,,00.000000042000,   0.32000,
,,,00.000000043000,   0.40000,
,,,00.000000044000,   0.32000,
,,,00.000000045000,   0.24000,
,,,00.000000046000,   0.32000,
,,,00.000000047000,   0.32000,
,,,00.000000048000,   0.24000,
,,,00.000000049000,   0.24000,
,,,00.000000050000,   0.16000,
,,,00.000000051000,   0.24000,
,,,00.000000052000,   0.24000,
,,,00.000000053000,   0.24000,
,,,00.000000054000,   0.16000,
,,,00.000000055000,   0.24000,
,,,00.000000056000,   0.24000,
,,,00.000000057000,   0.24000,
,,,00.000000058000,   0.32000,
,,,00.000000059000,   0.48000,
,,,00.000000060000,   0.72000,
,,,00.000000061000,   1.12000,
,,,00.000000062000,   1.36000,
,,,00.000000063000,   1.92000,
,,,00.000000064000,   2.32000,
,,,00.000000065000,   2.80000,
,,,00.000000066000,   3.04000,
,,,00.000000067000,   3.36000,
,,,00.000000068000,   3.68000,
,,,00.000000069000,   4.00000,
,,,00.000000070000,   4.16000,
,,,00.000000071000,   4.32000,
,,,00.000000072000,   4.48000,
,,,00.000000073000,   4.64000,
,,,00.000000074000,   4.56000,
,,,00.000000075000,   4.48000,
,,,00.000000076000,   4.56000,
,,,00.000000077000,   4.48000,
,,,00.000000078000,   4.32000,
,,,00.000000079000,   4.40000,
,,,00.000000080000,   4.40000,
,,,00.000000081000,   4.40000,
,,,00.000000082000,   4.40000,
,,,00.000000083000,   4.40000,
,,,00.000000084000,   4.40000,
,,,00.000000085000,   4.40000,
,,,00.000000086000,   4.32000,
,,,00.000000087000,   4.32000,
,,,00.000000088000,   4.32000,
,,,00.000000089000,   4.24000,
,,,00.000000090000,   4.40000,
,,,00.000000091000,   4.32000,
,,,00.000000092000,   4.32000,
,,,00.000000093000,   4.24000,
,,,00.000000094000,   4.40000,
,,,00.000000095000,   4.32000,
,,,00.000000096000,   4.32000,
,,,00.000000097000,   4.40000,
,,,00.000000098000,   4.48000,
,,,00.000000099000,   4.40000,
,,,00.000000100000,   4.32000,
,,,00.000000101000,   4.32000,
,,,00.000000102000,   4.24000,
,,,00.000000103000,   4.24000,
,,,00.000000104000,   4.24000,
,,,00.000000105000,   4.32000,
,,,00.000000106000,   4.24000,
,,,00.000000107000,   4.32000,
,,,00.000000108000,   4.32000,
,,,00.000000109000,   4.16000,
,,,00.000000110000,   4.24000,
,,,00.000000111000,   4.32000,
,,,00.000000112000,   4.32000,
,,,00.000000113000,   4.32000,
,,,00.000000114000,   4.48000,
,,,00.000000115000,   4.40000,
,,,00.000000116000,   4.40000,
,,,00.000000117000,   4.40000,
,,,00.000000118000,   4.32000,
,,,00.000000119000,   4.40000,
,,,00.000000120000,   4.40000,
,,,00.000000121000,   4.32000,
,,,00.000000122000,   4.00000,
,,,00.000000123000,   3.92000,
,,,00.000000124000,   3.52000,
,,,00.000000125000,   3.20000,
,,,00.000000126000,   2.80000,
,,,00.000000127000,   2.24000,
,,,00.000000128000,   1.84000,
,,,00.000000129000,   1.52000,
,,,00.000000130000,   1.28000,
,,,00.000000131000,   0.96000,
,,,00.000000132000,   0.80000,
,,,00.000000133000,   0.56000,
,,,00.000000134000,   0.48000,
,,,00.000000135000,   0.32000,
,,,00.000000136000,   0.16000,
,,,00.000000137000,   0.24000,
,,,00.000000138000,   0.16000,
,,,00.000000139000,   0.16000,
,,,00.000000140000,   0.32000,
,,,00.000000141000,   0.16000,
,,,00.000000142000,   0.16000,
,,,00.000000143000,   0.16000,
,,,00.000000144000,   0.24000,
,,,00.000000145000,   0.16000,
,,,00.000000146000,   0.24000,
,,,00.000000147000,   0.24000,
,,,00.000000148000,   0.16000,
,,,00.000000149000,   0.16000,
,,,00.000000150000,   0.16000,
,,,00.000000151000,   0.08000,
,,,00.000000152000,   0.16000,
,,,00.000000153000,   0.16000,
,,,00.000000154000,   0.16000,
,,,00.000000155000,   0.16000,
,,,00.000000156000,   0.16000,
,,,00.000000157000,   0.08000,
,,,00.000000158000,   0.16000,
,,,00.000000159000,   0.16000,
,,,00.000000160000,   0.08000,
,,,00.000000161000,   0.16000,
,,,00.000000162000,   0.24000,
,,,00.000000163000,   0.24000,
,,,00.000000164000,   0.32000,
,,,00.000000165000,   0.32000,
,,,00.000000166000,   0.40000,
,,,00.000000167000,   0.48000,
,,,00.000000168000,   0.40000,
,,,00.000000169000,   0.48000,
,,,00.000000170000,   0.40000,
,,,00.000000171000,   0.32000,
,,,00.000000172000,   0.24000,
,,,00.000000173000,   0.24000,
,,,00.000000174000,   0.24000,
,,,00.000000175000,   0.24000,
,,,00.000000176000,   0.24000,
,,,00.000000177000,   0.16000,
,,,00.000000178000,   0.24000,
,,,00.000000179000,   0.24000,
,,,00.000000180000,   0.16000,
,,,00.000000181000,   0.16000,
,,,00.000000182000,   0.24000,
,,,00.000000183000,   0.24000,
,,,00.000000184000,   0.48000,
,,,00.000000185000,   0.64000,
,,,00.000000186000,   1.04000,
,,,00.000000187000,   1.52000,
,,,00.000000188000,   1.76000,
,,,00.000000189000,   2.40000,
,,,00.000000190000,   2.72000,
,,,00.000000191000,   3.12000,
,,,00.000000192000,   3.36000,
,,,00.000000193000,   3.60000,
,,,00.000000194000,   3.92000,
,,,00.000000195000,   4.00000,
,,,00.000000196000,   4.24000,
,,,00.000000197000,   4.40000,
,,,00.000000198000,   4.48000,
,,,00.000000199000,   4.56000,
,,,00.000000200000,   4.56000,
,,,00.000000201000,   4.48000,
,,,00.000000202000,   4.56000,
,,,00.000000203000,   4.40000,
,,,00.000000204000,   4.48000,
,,,00.000000205000,   4.40000,
,,,00.000000206000,   4.48000,
,,,00.000000207000,   4.48000,
,,,00.000000208000,   4.40000,
,,,00.000000209000,   4.32000,
,,,00.000000210000,   4.32000,
,,,00.000000211000,   4.32000,
,,,00.000000212000,   4.32000,
,,,00.000000213000,   4.32000,
,,,00.000000214000,   4.32000,
,,,00.000000215000,   4.32000,
,,,00.000000216000,   4.32000,
,,,00.000000217000,   4.24000,
,,,00.000000218000,   4.40000,
,,,00.000000219000,   4.40000,
,,,00.000000220000,   4.40000,
,,,00.000000221000,   4.24000,
,,,00.000000222000,   4.40000,
,,,00.000000223000,   4.32000,
,,,00.000000224000,   4.32000,
,,,00.000000225000,   4.32000,
,,,00.000000226000,   4.32000,
,,,00.000000227000,   4.32000,
,,,00.000000228000,   4.24000,
,,,00.000000229000,   4.16000,
,,,00.000000230000,   4.16000,
,,,00.000000231000,   4.24000,
,,,00.000000232000,   4.08000,
,,,00.000000233000,   4.16000,
,,,00.000000234000,   4.24000,
,,,00.000000235000,   4.32000,
,,,00.000000236000,   4.32000,
,,,00.000000237000,   4.40000,
,,,00.000000238000,   4.32000,
,,,00.000000239000,   4.40000,
,,,00.000000240000,   4.48000,
,,,00.000000241000,   4.48000,
,,,00.000000242000,   4.48000,
,,,00.000000243000,   4.48000,
,,,00.000000244000,   4.40000,
,,,00.000000245000,   4.40000,
,,,00.000000246000,   4.32000,
,,,00.000000247000,   4.08000,
,,,00.000000248000,   3.92000,
,,,00.000000249000,   3.52000,
,,,00.000000250000,   3.12000,
,,,00.000000251000,   2.72000,
,,,00.000000252000,   2.32000,
,,,00.000000253000,   1.92000,
,,,00.000000254000,   1.52000,
,,,00.000000255000,   1.28000,
,,,00.000000256000,   0.96000,
,,,00.000000257000,   0.80000,
,,,00.000000258000,   0.64000,
,,,00.000000259000,   0.56000,
,,,00.000000260000,   0.40000,
,,,00.000000261000,   0.32000,
,,,00.000000262000,   0.24000,
,,,00.000000263000,   0.16000,
,,,00.000000264000,   0.16000,
,,,00.000000265000,   0.16000,
,,,00.000000266000,   0.16000,
,,,00.000000267000,   0.16000,
,,,00.000000268000,   0.16000,
,,,00.000000269000,   0.16000,
,,,00.000000270000,   0.16000,
,,,00.000000271000,   0.24000,
,,,00.000000272000,   0.16000,
,,,00.000000273000,   0.16000,
,,,00.000000274000,   0.24000,
,,,00.000000275000,   0.24000,
,,,00.000000276000,   0.08000,
,,,00.000000277000,   0.16000,
,,,00.000000278000,   0.24000,
,,,00.000000279000,   0.16000,
,,,00.000000280000,   0.16000,
,,,00.000000281000,   0.08000,
,,,00.000000282000,   0.08000,
,,,00.000000283000,   0.08000,
,,,00.000000284000,   0.00000,
,,,00.000000285000,   0.08000,
,,,00.000000286000,   0.16000,
,,,00.000000287000,   0.08000,
,,,00.000000288000,   0.24000,
,,,00.000000289000,   0.16000,
,,,00.000000290000,   0.32000,
,,,00.000000291000,   0.24000,
,,,00.000000292000,   0.32000,
,,,00.000000293000,   0.32000,
,,,00.000000294000,   0.32000,
,,,00.000000295000,   0.40000,
,,,00.000000296000,   0.32000,
,,,00.000000297000,   0.32000,
,,,00.000000298000,   0.24000,
,,,00.000000299000,   0.16000,
,,,00.000000300000,   0.24000,
,,,00.000000301000,   0.24000,
,,,00.000000302000,   0.16000,
,,,00.000000303000,   0.32000,
,,,00.000000304000,   0.24000,
,,,00.000000305000,   0.24000,
,,,00.000000306000,   0.16000,
,,,00.000000307000,   0.32000,
,,,00.000000308000,   0.32000,
,,,00.000000309000,   0.48000,
,,,00.000000310000,   0.80000,
,,,00.000000311000,   1.04000,
,,,00.000000312000,   1.52000,
,,,00.000000313000,   2.00000,
,,,00.000000314000,   2.32000,
,,,00.000000315000,   2.80000,
,,,00.000000316000,   3.04000,
,,,00.000000317000,   3.44000,
,,,00.000000318000,   3.68000,
,,,00.000000319000,   3.92000,
,,,00.000000320000,   4.00000,
,,,00.000000321000,   4.24000,
,,,00.000000322000,   4.40000,
,,,00.000000323000,   4.48000,
,,,00.000000324000,   4.56000,
,,,00.000000325000,   4.48000,
,,,00.000000326000,   4.48000,
,,,00.000000327000,   4.40000,
,,,00.000000328000,   4.40000,
,,,00.000000329000,   4.40000,
,,,00.000000330000,   4.48000,
,,,00.000000331000,   4.32000,
,,,00.000000332000,   4.40000,
,,,00.000000333000,   4.32000,
,,,00.000000334000,   4.24000,
,,,00.000000335000,   4.40000,
,,,00.000000336000,   4.40000,
,,,00.000000337000,   4.32000,
,,,00.000000338000,   4.32000,
,,,00.000000339000,   4.40000,
,,,00.000000340000,   4.32000,
,,,00.000000341000,   4.40000,
,,,00.000000342000,   4.40000,
,,,00.000000343000,   4.40000,
,,,00.000000344000,   4.40000,
,,,00.000000345000,   4.48000,
,,,00.000000346000,   4.40000,
,,,00.000000347000,   4.32000,
,,,00.000000348000,   4.40000,
,,,00.000000349000,   4.24000,
,,,00.000000350000,   4.40000,
,,,00.000000351000,   4.32000,
,,,00.000000352000,   4.32000,
,,,00.000000353000,   4.32000,
,,,00.000000354000,   4.32000,
,,,00.000000355000,   4.24000,
,,,00.000000356000,   4.32000,
,,,00.000000357000,   4.24000,
,,,00.000000358000,   4.32000,
,,,00.000000359000,   4.24000,
,,,00.000000360000,   4.24000,
,,,00.000000361000,   4.32000,
,,,00.000000362000,   4.32000,
,,,00.000000363000,   4.32000,
,,,00.000000364000,   4.40000,
,,,00.000000365000,   4.40000,
,,,00.000000366000,   4.48000,
,,,00.000000367000,   4.48000,
,,,00.000000368000,   4.40000,
,,,00.000000369000,   4.40000,
,,,00.000000370000,   4.40000,
,,,00.000000371000,   4.16000,
,,,00.000000372000,   3.92000,
,,,00.000000373000,   3.84000,
,,,00.000000374000,   3.52000,
,,,00.000000375000,   3.12000,
,,,00.000000376000,   2.80000,
,,,00.000000377000,   2.32000,
,,,00.000000378000,   1.84000,
,,,00.000000379000,   1.52000,
,,,00.000000380000,   1.20000,
,,,00.000000381000,   0.96000,
,,,00.000000382000,   0.72000,
,,,00.000000383000,   0.56000,
,,,00.000000384000,   0.48000,
,,,00.000000385000,   0.32000,
,,,00.000000386000,   0.16000,
,,,00.000000387000,   0.24000,
,,,00.000000388000,   0.16000,
,,,00.000000389000,   0.24000,
,,,00.000000390000,   0.08000,
,,,00.000000391000,   0.16000,
,,,00.000000392000,   0.16000,
,,,00.000000393000,   0.16000,
,,,00.000000394000,   0.24000,
,,,00.000000395000,   0.24000,
,,,00.000000396000,   0.16000,
,,,00.000000397000,   0.16000,
,,,00.000000398000,   0.16000,
,,,00.000000399000,   0.24000,
,,,00.000000400000,   0.16000,
,,,00.000000401000,   0.16000,
,,,00.000000402000,   0.16000,
,,,00.000000403000,   0.16000,
,,,00.000000404000,   0.16000,
,,,00.000000405000,   0.24000,
,,,00.000000406000,   0.16000,
,,,00.000000407000,   0.16000,
,,,00.000000408000,   0.24000,
,,,00.000000409000,   0.16000,
,,,00.000000410000,   0.24000,
,,,00.000000411000,   0.16000,
,,,00.000000412000,   0.16000,
,,,00.000000413000,   0.16000,
,,,00.000000414000,   0.16000,
,,,00.000000415000,   0.16000,
,,,00.000000416000,   0.40000,
,,,00.000000417000,   0.40000,
,,,00.000000418000,   0.40000,
,,,00.000000419000,   0.32000,
,,,00.000000420000,   0.40000,
,,,00.000000421000,   0.32000,
,,,00.000000422000,   0.32000,
,,,00.000000423000,   0.24000,
,,,00.000000424000,   0.24000,
,,,00.000000425000,   0.32000,
,,,00.000000426000,   0.24000,
,,,00.000000427000,   0.24000,
,,,00.000000428000,   0.24000,
,,,00.000000429000,   0.24000,
,,,00.000000430000,   0.16000,
,,,00.000000431000,   0.24000,
,,,00.000000432000,   0.16000,
,,,00.000000433000,   0.24000,
,,,00.000000434000,   0.56000,
,,,00.000000435000,   0.88000,
,,,00.000000436000,   1.04000,
,,,00.000000437000,   1.44000,
,,,00.000000438000,   1.92000,
,,,00.000000439000,   2.40000,
,,,00.000000440000,   2.80000,
,,,00.000000441000,   3.12000,
,,,00.000000442000,   3.36000,
,,,00.000000443000,   3.68000,
,,,00.000000444000,   3.92000,
,,,00.000000445000,   4.00000,
,,,00.000000446000,   4.24000,
,,,00.000000447000,   4.48000,
,,,00.000000448000,   4.48000,
,,,00.000000449000,   4.64000,
,,,00.000000450000,   4.48000,
,,,00.000000451000,   4.56000,
,,,00.000000452000,   4.48000,
,,,00.000000453000,   4.48000,
,,,00.000000454000,   4.40000,
,,,00.000000455000,   4.40000,
,,,00.000000456000,   4.40000,
,,,00.000000457000,   4.40000,
,,,00.000000458000,   4.40000,
,,,00.000000459000,   4.32000,
,,,00.000000460000,   4.40000,
,,,00.000000461000,   4.40000,
,,,00.000000462000,   4.24000,
,,,00.000000463000,   4.24000,
,,,00.000000464000,   4.32000,
,,,00.000000465000,   4.32000,
,,,00.000000466000,   4.32000,
,,,00.000000467000,   4.40000,
,,,00.000000468000,   4.32000,
,,,00.000000469000,   4.40000,
,,,00.000000470000,   4.32000,
,,,00.000000471000,   4.40000,
,,,00.000000472000,   4.40000,
,,,00.000000473000,   4.32000,
,,,00.000000474000,   4.24000,
,,,00.000000475000,   4.32000,
,,,00.000000476000,   4.40000,
,,,00.000000477000,   4.32000,
,,,00.000000478000,   4.24000,
,,,00.000000479000,   4.24000,
,,,00.000000480000,   4.24000,
,,,00.000000481000,   4.32000,
,,,00.000000482000,   4.24000,
,,,00.000000483000,   4.32000,
,,,00.000000484000,   4.24000,
,,,00.000000485000,   4.16000,
,,,00.000000486000,   4.40000,
,,,00.000000487000,   4.32000,
,,,00.000000488000,   4.40000,
,,,00.000000489000,   4.40000,
,,,00.000000490000,   4.40000,
,,,00.000000491000,   4.40000,
,,,00.000000492000,   4.48000,
,,,00.000000493000,   4.48000,
,,,00.000000494000,   4.48000,
,,,00.000000495000,   4.40000,
,,,00.000000496000,   4.24000,
,,,00.000000497000,   4.08000,
,,,00.000000498000,   3.76000,
,,,00.000000499000,   3.52000,
,,,00.000000500000,   2.96000,
,,,00.000000501000,   2.64000,
,,,00.000000502000,   2.00000,
,,,00.000000503000,   1.60000,
,,,00.000000504000,   1.20000,
,,,00.000000505000,   0.96000,
,,,00.000000506000,   0.64000,
,,,00.000000507000,   0.56000,
,,,00.000000508000,   0.48000,
,,,00.000000509000,   0.48000,
,,,00.000000510000,   0.48000,
,,,00.000000511000,   0.48000,
,,,00.000000512000,   0.40000,
,,,00.000000513000,   0.56000,
,,,00.000000514000,   0.40000,
,,,00.000000515000,   0.48000,
,,,00.000000516000,   0.56000,
,,,00.000000517000,   0.48000,
,,,00.000000518000,   0.40000,
,,,00.000000519000,   0.40000,
,,,00.000000520000,   0.32000,
,,,00.000000521000,   0.24000,
,,,00.000000522000,   0.24000,
,,,00.000000523000,   0.32000,
,,,00.000000524000,   0.32000,
,,,00.000000525000,   0.32000,
,,,00.000000526000,   0.32000,
,,,00.000000527000,   0.40000,
,,,00.000000528000,   0.32000,
,,,00.000000529000,   0.24000,
,,,00.000000530000,   0.24000,
,,,00.000000531000,   0.08000,
,,,00.000000532000,   0.08000,
,,,00.000000533000,   0.16000,
,,,00.000000534000,   0.08000,
,,,00.000000535000,   0.08000,
,,,00.000000536000,   0.16000,
,,,00.000000537000,   0.16000,
,,,00.000000538000,   0.24000,
,,,00.000000539000,   0.24000,
,,,00.000000540000,   0.24000,
,,,00.000000541000,   0.24000,
,,,00.000000542000,   0.24000,
,,,00.000000543000,   0.24000,
,,,00.000000544000,   0.24000,
,,,00.000000545000,   0.16000,
,,,00.000000546000,   0.16000,
,,,00.000000547000,   0.08000,
,,,00.000000548000,   0.08000,
,,,00.000000549000,   0.16000,
,,,00.000000550000,   0.16000,
,,,00.000000551000,   0.32000,
,,,00.000000552000,   0.32000,
,,,00.000000553000,   0.32000,
,,,00.000000554000,   0.32000,
,,,00.000000555000,   0.32000,
,,,00.000000556000,   0.40000,
,,,00.000000557000,   0.32000,
,,,00.000000558000,   0.48000,
,,,00.000000559000,   0.64000,
,,,00.000000560000,   0.88000,
,,,00.000000561000,   1.20000,
,,,00.000000562000,   1.60000,
,,,00.000000563000,   2.08000,
,,,00.000000564000,   2.40000,
,,,00.000000565000,   2.72000,
,,,00.000000566000,   3.12000,
,,,00.000000567000,   3.36000,
,,,00.000000568000,   3.68000,
,,,00.000000569000,   3.92000,
,,,00.000000570000,   4.00000,
,,,00.000000571000,   4.24000,
,,,00.000000572000,   4.32000,
,,,00.000000573000,   4.40000,
,,,00.000000574000,   4.56000,
,,,00.000000575000,   4.48000,
,,,00.000000576000,   4.48000,
,,,00.000000577000,   4.32000,
,,,00.000000578000,   4.32000,
,,,00.000000579000,   4.24000,
,,,00.000000580000,   4.24000,
,,,00.000000581000,   4.24000,
,,,00.000000582000,   4.24000,
,,,00.000000583000,   4.32000,
,,,00.000000584000,   4.16000,
,,,00.000000585000,   4.32000,
,,,00.000000586000,   4.24000,
,,,00.000000587000,   4.32000,
,,,00.000000588000,   4.24000,
,,,00.000000589000,   4.32000,
,,,00.000000590000,   4.32000,
,,,00.000000591000,   4.40000,
,,,00.000000592000,   4.32000,
,,,00.000000593000,   4.40000,
,,,00.000000594000,   4.32000,
,,,00.000000595000,   4.16000,
,,,00.000000596000,   4.32000,
,,,00.000000597000,   4.32000,
,,,00.000000598000,   4.24000,
,,,00.000000599000,   4.24000,
,,,00.000000600000,   4.32000,
,,,00.000000601000,   4.32000,
,,,00.000000602000,   4.40000,
,,,00.000000603000,   4.32000,
,,,00.000000604000,   4.32000,
,,,00.000000605000,   4.24000,
,,,00.000000606000,   4.24000,
,,,00.000000607000,   4.16000,
,,,00.000000608000,   4.32000,
,,,00.000000609000,   4.24000,
,,,00.000000610000,   4.32000,
,,,00.000000611000,   4.32000,
,,,00.000000612000,   4.32000,
,,,00.000000613000,   4.24000,
,,,00.000000614000,   4.32000,
,,,00.000000615000,   4.40000,
,,,00.000000616000,   4.48000,
,,,00.000000617000,   4.32000,
,,,00.000000618000,   4.40000,
,,,00.000000619000,   4.40000,
,,,00.000000620000,   4.32000,
,,,00.000000621000,   4.32000,
,,,00.000000622000,   4.08000,
,,,00.000000623000,   3.92000,
,,,00.000000624000,   3.60000,
,,,00.000000625000,   3.28000,
,,,00.000000626000,   2.80000,
,,,00.000000627000,   2.32000,
,,,00.000000628000,   1.84000,
,,,00.000000629000,   1.52000,
,,,00.000000630000,   1.20000,
,,,00.000000631000,   0.88000,
,,,00.000000632000,   0.80000,
,,,00.000000633000,   0.56000,
,,,00.000000634000,   0.48000,
,,,00.000000635000,   0.32000,
,,,00.000000636000,   0.24000,
,,,00.000000637000,   0.24000,
,,,00.000000638000,   0.16000,
,,,00.000000639000,   0.08000,
,,,00.000000640000,   0.16000,
,,,00.000000641000,   0.24000,
,,,00.000000642000,   0.24000,
,,,00.000000643000,   0.24000,
,,,00.000000644000,   0.24000,
,,,00.000000645000,   0.24000,
,,,00.000000646000,   0.24000,
,,,00.000000647000,   0.32000,
,,,00.000000648000,   0.16000,
,,,00.000000649000,   0.16000,
,,,00.000000650000,   0.24000,
,,,00.000000651000,   0.32000,
,,,00.000000652000,   0.24000,
,,,00.000000653000,   0.16000,
,,,00.000000654000,   0.24000,
,,,00.000000655000,   0.16000,
,,,00.000000656000,   0.16000,
,,,00.000000657000,   0.08000,
,,,00.000000658000,   0.16000,
,,,00.000000659000,   0.08000,
,,,00.000000660000,   0.08000,
,,,00.000000661000,   0.16000,
,,,00.000000662000,   0.16000,
,,,00.000000663000,   0.16000,
,,,00.000000664000,   0.24000,
,,,00.000000665000,   0.32000,
,,,00.000000666000,   0.40000,
,,,00.000000667000,   0.32000,
,,,00.000000668000,   0.40000,
,,,00.000000669000,   0.32000,
,,,00.000000670000,   0.32000,
,,,00.000000671000,   0.32000,
,,,00.000000672000,   0.16000,
,,,00.000000673000,   0.32000,
,,,00.000000674000,   0.24000,
,,,00.000000675000,   0.24000,
,,,00.000000676000,   0.24000,
,,,00.000000677000,   0.16000,
,,,00.000000678000,   0.24000,
,,,00.000000679000,   0.24000,
,,,00.000000680000,   0.08000,
,,,00.000000681000,   0.24000,
,,,00.000000682000,   0.24000,
,,,00.000000683000,   0.24000,
,,,00.000000684000,   0.56000,
,,,00.000000685000,   0.64000,
,,,00.000000686000,   1.04000,
,,,00.000000687000,   1.36000,
,,,00.000000688000,   1.76000,
,,,00.000000689000,   2.32000,
,,,00.000000690000,   2.72000,
,,,00.000000691000,   3.12000,
,,,00.000000692000,   3.28000,
,,,00.000000693000,   3.68000,
,,,00.000000694000,   3.84000,
,,,00.000000695000,   4.00000,
,,,00.000000696000,   4.32000,
,,,00.000000697000,   4.48000,
,,,00.000000698000,   4.40000,
,,,00.000000699000,   4.56000,
,,,00.000000700000,   4.48000,
,,,00.000000701000,   4.56000,
,,,00.000000702000,   4.40000,
,,,00.000000703000,   4.32000,
,,,00.000000704000,   4.32000,
,,,00.000000705000,   4.24000,
,,,00.000000706000,   4.40000,
,,,00.000000707000,   4.40000,
,,,00.000000708000,   4.40000,
,,,00.000000709000,   4.40000,
,,,00.000000710000,   4.32000,
,,,00.000000711000,   4.32000,
,,,00.000000712000,   4.24000,
,,,00.000000713000,   4.40000,
,,,00.000000714000,   4.32000,
,,,00.000000715000,   4.32000,
,,,00.000000716000,   4.24000,
,,,00.000000717000,   4.32000,
,,,00.000000718000,   4.32000,
,,,00.000000719000,   4.32000,
,,,00.000000720000,   4.40000,
,,,00.000000721000,   4.40000,
,,,00.000000722000,   4.32000,
,,,00.000000723000,   4.40000,
,,,00.000000724000,   4.32000,
,,,00.000000725000,   4.32000,
,,,00.000000726000,   4.40000,
,,,00.000000727000,   4.24000,
,,,00.000000728000,   4.24000,
,,,00.000000729000,   4.16000,
,,,00.000000730000,   4.24000,
,,,00.000000731000,   4.16000,
,,,00.000000732000,   4.24000,
,,,00.000000733000,   4.24000,
,,,00.000000734000,   4.24000,
,,,00.000000735000,   4.24000,
,,,00.000000736000,   4.24000,
,,,00.000000737000,   4.32000,
